,Year,gdp_per_capita_current,gdp_per_capita_constant_2015,forest_area_hectares,forest_proportion,Flag,woodfuel_coniferous_m3,woodfuel_non_coniferous_m3,ISO3,rural_pop_percent,mean_temp
971,1995,2107.254661,4659.993841,,,E,,810000.0,LVA,6.62,6.62
972,1996,2359.3747,4821.562984,,,A,1200000.0,1330000.0,LVA,5.08,5.08
973,1997,2609.580368,5317.149462,,,A,1299000.0,1565000.0,LVA,6.31,6.31
974,1998,2893.719351,5719.538268,,,A,1125000.0,1720000.0,LVA,6.07,6.07
975,1999,3063.399111,5928.424468,,,A,1920000.0,570000.0,LVA,7.2,7.2
976,2000,3277.230792,6334.34291,3241.0,52.08,A,942000.0,738000.0,LVA,7.55,7.55
977,2001,3502.74703,6830.130205,,,A,886000.0,694000.0,LVA,6.61,6.61
978,2002,4001.534782,7439.43594,,,X,670000.0,528000.0,LVA,7.01,7.01
979,2003,4912.155126,8145.338498,,,X,456520.0,534290.0,LVA,6.38,6.38
980,2004,6107.030692,8953.072148,,,X,730000.0,240000.0,LVA,6.35,6.35
981,2005,7280.409766,10101.820394,,,X,720000.0,230000.0,LVA,6.35,6.35
982,2006,9209.059856,11503.964409,,,X,729000.0,250000.0,LVA,7.07,7.07
983,2007,13368.976175,12807.415818,,,X,617000.0,411000.0,LVA,7.35,7.35
984,2008,15673.87654,12504.457588,,,X,257310.0,341110.0,LVA,7.69,7.69
985,2009,11995.060311,10673.56374,,,X,801360.0,934920.0,LVA,6.51,6.51
986,2010,11190.608406,10499.485081,3372.12,54.19,A,994160.0,1317840.0,LVA,5.66,5.66
987,2011,13012.628741,11017.271612,,,E,558409.0,625975.0,LVA,7.27,7.27
988,2012,13330.039927,11969.160348,,,A,469200.0,703800.0,LVA,6.06,6.06
989,2013,14479.988979,12351.310937,,,A,259373.0,998925.0,LVA,6.92,6.92
990,2014,15183.019808,12729.334078,,,A,186000.0,1113000.0,LVA,7.3,7.3
991,2015,13319.685235,13319.685235,3398.62,54.62,A,200000.0,1000000.0,LVA,7.76,7.76
992,2016,13836.224807,13785.043384,,,A,200000.0,1500000.0,LVA,7.02,7.02
993,2017,15129.800549,14380.299507,,,A,200000.0,2000000.0,LVA,6.82,6.82
994,2018,17248.465687,15116.822386,,,E,200000.0,2000000.0,LVA,7.59,7.59
995,2019,17290.990815,15324.854703,,,A,270000.0,2285000.0,LVA,8.09,8.09
996,2020,17558.000537,14895.442939,3434.13,55.18,A,285000.0,2335000.0,LVA,8.66,8.66
997,2021,20251.054835,16061.523221,,,A,315000.0,2625000.0,LVA,6.93,6.93
998,2022,20211.394186,16391.996143,,,A,298000.0,2638000.0,LVA,7.34,7.34
999,2023,22443.656948,16659.967891,,,A,1500000.0,3100000.0,LVA,7.84,7.84
1000,2024,23072.762146,16679.504333,,,A,1400000.0,3100000.0,LVA,,
1001,1970,5231.769319,77420.413016,,,,,,LIE,4.23,4.23
1002,1971,5963.536485,77070.606451,,,,,,LIE,4.79,4.79
1003,1972,6974.798478,76937.271832,,,,,,LIE,4.6,4.6
1004,1973,9205.888219,76808.811008,,,,,,LIE,4.48,4.48
1005,1974,10883.444791,76702.220592,,,,,,LIE,5.12,5.12
1006,1975,12316.097256,76654.689322,,,,,,LIE,4.74,4.74
1007,1976,13663.874176,78976.376182,,,,,,LIE,4.72,4.72
1008,1977,15685.04379,81407.552282,,,,,,LIE,5.4,5.4
1009,1978,21459.519526,83962.741892,,,,,,LIE,4.6,4.6
1010,1979,25364.870038,86629.355891,,,,,,LIE,4.65,4.65
1011,1980,27295.679273,89420.665041,,,,,,LIE,4.04,4.04
1012,1981,23881.357829,92356.738537,,,,,,LIE,4.62,4.62
1013,1982,24319.662471,89532.599606,,,,,,LIE,5.34,5.34
1014,1983,24312.337795,88675.106244,,,,,,LIE,5.37,5.37
1015,1984,23820.985993,91124.447101,,,,,,LIE,4.19,4.19
1016,1985,25225.383801,96142.56278,,,,,,LIE,4.45,4.45
1017,1986,36829.532677,98617.187538,,,,,,LIE,4.87,4.87
1018,1987,45753.288413,106265.104583,,,,,,LIE,4.72,4.72
1019,1988,51642.306295,110702.537995,,,,,,LIE,5.6,5.6
1020,1989,50863.928459,118181.264064,,,,,,LIE,5.23,5.23
1021,1990,60782.707669,113777.515182,5.2,32.5,,,,LIE,5.42,5.42
1022,1991,64852.890427,118366.054728,,,,,,LIE,4.62,4.62
1023,1992,68400.964235,117688.629707,,,,,,LIE,5.44,5.44
1024,1993,66648.12974,116643.628414,,,,,,LIE,5.2,5.2
1025,1994,73382.1675,117870.251882,,,,,,LIE,6.87,6.87
1026,1995,86850.932984,118483.807426,,,A,2000.0,2000.0,LIE,5.32,5.32
1027,1996,86362.327618,122155.788925,,,A,1000.0,3000.0,LIE,4.68,4.68
1028,1997,80361.223657,132783.955074,,,A,1000.0,3000.0,LIE,6.08,6.08
1029,1998,84865.066019,140060.484268,,,E,1000.0,3000.0,LIE,5.36,5.36
1030,1999,90032.574144,152702.373891,,,E,0.0,4167.0,LIE,5.5,5.5
1031,2000,82963.738313,155782.299898,5.38,33.62,E,0.0,4167.0,LIE,6.13,6.13
1032,2001,82404.218199,153109.776225,,,E,0.0,4167.0,LIE,5.7,5.7
1033,2002,88126.435841,150246.979258,,,E,0.0,4167.0,LIE,6.37,6.37
1034,2003,99715.28914,145962.413874,,,E,0.0,4167.0,LIE,6.31,6.31
1035,2004,111099.09868,148961.76416,,,E,0.0,4167.0,LIE,5.74,5.74
1036,2005,116635.251374,154794.347326,,,E,0.0,4167.0,LIE,5.35,5.35
1037,2006,126491.518765,167279.481516,,,X,9000.0,4000.0,LIE,6.12,6.12
1038,2007,144472.077768,181555.769117,,,X,9000.0,4000.0,LIE,6.4,6.4
1039,2008,158565.238397,175546.972273,,,X,4800.0,9900.0,LIE,6.3,6.3
1040,2009,139480.694022,155896.450892,,,X,4000.0,11000.0,LIE,6.53,6.53
1041,2010,156146.984385,166128.66598,5.55,34.69,A,5000.0,11000.0,LIE,5.44,5.44
1042,2011,175025.950454,158189.740409,,,A,6000.0,12000.0,LIE,7.21,7.21
1043,2012,164895.570832,158463.396781,,,A,5636.0,10500.0,LIE,6.32,6.32
1044,2013,173170.182315,164849.264431,,,X,4147.0,8522.0,LIE,5.83,5.83
1045,2014,179144.304864,168602.532517,,,X,5783.0,8296.0,LIE,7.61,7.61
1046,2015,167607.303201,167607.303201,5.55,34.69,A,1178.0,2519.0,LIE,7.18,7.18
1047,2016,165819.474625,170536.115004,,,A,1301.0,2974.0,LIE,6.72,6.72
1048,2017,171049.547813,174851.457737,,,A,1122.0,2560.0,LIE,6.38,6.38
1049,2018,175526.47961,175197.505035,,,A,1520.0,2624.0,LIE,7.49,7.49
1050,2019,167453.002698,174420.896409,,,A,1317.0,2462.0,LIE,7.1,7.1
1051,2020,165218.641408,171697.05631,5.55,34.69,A,793.0,1655.0,LIE,7.18,7.18
1052,2021,202658.636033,171473.91052,,,E,793.0,1655.0,LIE,5.86,5.86
1053,2022,187658.079524,175111.294549,,,E,793.0,1655.0,LIE,7.38,7.38
1054,2023,201150.464381,177569.879673,,,A,1431.0,2745.0,LIE,7.61,7.61
1055,2024,211270.854703,181294.764866,,,A,664.0,1422.0,LIE,,
1056,1991,2714.886597,7852.797319,,,,,,LTU,7.12,7.12
1057,1992,2188.729683,6189.833512,,,E,1028000.0,348000.0,LTU,7.46,7.46
1058,1993,1885.877123,5209.861177,,,A,1330000.0,450000.0,LTU,6.32,6.32
1059,1994,1750.069786,4733.612345,,,A,1297000.0,439000.0,LTU,6.9,6.9
1060,1995,1859.721711,4926.898635,,,A,815000.0,275000.0,LTU,7.02,7.02
1061,1996,2341.952171,5213.852834,,,A,920000.0,310000.0,LTU,5.46,5.46
1062,1997,2845.587168,5688.198214,,,A,660000.0,489000.0,LTU,6.81,6.81
1063,1998,3182.098735,6156.879138,,,X,360000.0,810000.0,LTU,6.71,6.71
1064,1999,3128.752079,6132.323967,,,X,350000.0,774000.0,LTU,7.75,7.75
1065,2000,3299.876528,6382.729105,2020.0,32.23,X,450000.0,1000000.0,LTU,8.09,8.09
1066,2001,3530.365129,6850.210565,,,X,670000.0,810000.0,LTU,7.14,7.14
1067,2002,4146.08676,7371.992137,,,X,620000.0,675000.0,LTU,7.74,7.74
1068,2003,5507.442454,8218.536913,,,X,630000.0,690000.0,LTU,6.95,6.95
1069,2004,6734.362878,8852.91149,,,X,600000.0,660000.0,LTU,6.79,6.79
1070,2005,7862.41955,9693.641546,,,X,530000.0,600000.0,LTU,6.9,6.9
1071,2006,9208.080986,10577.541013,,,X,510000.0,720000.0,LTU,7.42,7.42
1072,2007,12292.776814,11889.059926,,,X,540000.0,765000.0,LTU,7.84,7.84
1073,2008,14968.473185,12323.558173,,,X,434317.0,947488.0,LTU,8.18,8.18
1074,2009,11852.679696,10611.786346,,,X,611517.0,1171292.0,LTU,7.08,7.08
1075,2010,11830.564434,10882.578753,2170.0,34.62,A,647666.0,1295332.0,LTU,6.3,6.3
1076,2011,14274.823012,11834.662264,,,A,552000.0,1106000.0,LTU,7.68,7.68
1077,2012,14297.378757,12520.0089,,,A,710000.0,1490000.0,LTU,6.78,6.78
1078,2013,15648.787158,13158.646786,,,A,690000.0,1741000.0,LTU,7.47,7.47
1079,2014,16482.938497,13772.343415,,,A,612000.0,1704000.0,LTU,7.92,7.92
1080,2015,14296.052542,14296.052542,2187.0,34.91,A,739000.0,1371000.0,LTU,8.32,8.32
1081,2016,14977.033552,14865.551982,,,A,754000.0,1331000.0,LTU,7.6,7.6
1082,2017,16879.282337,15769.92973,,,A,721000.0,1294000.0,LTU,7.54,7.54
1083,2018,19362.077115,16703.981428,,,A,446000.0,1383000.0,LTU,8.16,8.16
1084,2019,19721.260248,17531.703321,,,A,533000.0,1238000.0,LTU,8.82,8.82
1085,2020,20535.36288,17534.777223,2202.19,35.17,A,671000.0,1323000.0,LTU,9.13,9.13
1086,2021,23989.128958,18662.022966,,,A,598000.0,1287000.0,LTU,7.31,7.31
1087,2022,25216.867042,18983.194091,,,A,352000.0,1069000.0,LTU,7.87,7.87
1088,2023,27956.240276,18800.031363,,,A,624000.0,1597000.0,LTU,8.68,8.68
1089,2024,29683.793336,19287.426955,,,A,469000.0,1655000.0,LTU,,
1090,1970,4296.106857,35496.951051,,,,,,LUX,8.1,8.1
1091,1971,4424.663111,36164.086563,,,,,,LUX,8.5,8.5
1092,1972,5495.118897,38091.71298,,,,,,LUX,7.86,7.86
1093,1973,7473.832744,40888.518085,,,,,,LUX,8.47,8.47
1094,1974,9059.373717,42341.212207,,,,,,LUX,8.81,8.81
1095,1975,8830.698548,39306.593738,,,,,,LUX,8.83,8.83
1096,1976,9620.316994,40054.621447,,,,,,LUX,9.08,9.08
1097,1977,10577.251456,40413.902011,,,,,,LUX,8.69,8.69
1098,1978,13069.593662,41734.333227,,,,,,LUX,7.82,7.82
1099,1979,15202.93195,42495.804538,,,,,,LUX,7.77,7.77
1100,1980,16551.729686,42757.530557,,,,,,LUX,7.73,7.73
1101,1981,13865.071351,42431.016684,,,,,,LUX,8.31,8.31
1102,1982,12606.707903,42843.920995,,,,,,LUX,8.82,8.82
1103,1983,12378.295233,44072.16278,,,,,,LUX,8.84,8.84
1104,1984,12130.050928,46746.759824,,,,,,LUX,7.99,7.99
1105,1985,12483.140092,47951.732724,,,,,,LUX,7.47,7.47
1106,1986,18147.579801,52489.470104,,,,,,LUX,7.94,7.94
1107,1987,22441.307323,54212.426447,,,,,,LUX,7.77,7.77
1108,1988,25197.938289,58329.820489,,,,,,LUX,9.06,9.06
1109,1989,26598.505967,63434.904317,,,,,,LUX,9.41,9.41
1110,1990,33478.2853,66053.02304,85.8,33.33,,,,LUX,9.43,9.43
1111,1991,35763.700098,70813.458349,,,,,,LUX,8.42,8.42
1112,1992,39593.938124,71155.314154,,,,,,LUX,9.19,9.19
1113,1993,40093.279205,73166.816399,,,,,,LUX,8.69,8.69
1114,1994,43971.653201,74945.45302,,,,,,LUX,9.9,9.9
1115,1995,51082.765868,74969.116361,,,,,,LUX,9.41,9.41
1116,1996,50497.992705,74997.710154,,,,,,LUX,7.69,7.69
1117,1997,46694.633592,78082.69214,,,,,,LUX,9.17,9.17
1118,1998,47505.354556,82275.918078,,,,,,LUX,8.96,8.96
1119,1999,50940.847689,87813.246671,,,,,,LUX,9.54,9.54
1120,2000,48678.286964,92563.247778,86.7,33.68,A,15796.0,11915.0,LUX,9.79,9.79
1121,2001,48415.305219,94195.385587,,,A,22831.0,11774.0,LUX,9.31,9.31
1122,2002,52980.382183,96223.535289,,,A,18269.0,11239.0,LUX,9.8,9.8
1123,2003,65659.081901,97553.068462,,,A,26838.0,10527.0,LUX,9.79,9.79
1124,2004,76511.429401,100248.691417,,,A,28323.0,10986.0,LUX,9.01,9.01
1125,2005,80952.374048,101177.346993,,,A,27449.0,12902.0,LUX,9.45,9.45
1126,2006,90744.8332,105563.032928,,,A,34088.0,19048.0,LUX,9.84,9.84
1127,2007,107413.33295,112353.040445,,,A,40057.0,19228.0,LUX,9.87,9.87
1128,2008,120338.28408,110018.129752,,,A,34199.0,21234.0,LUX,9.18,9.18
1129,2009,109331.123781,104489.651185,,,A,34190.0,27578.0,LUX,9.4,9.4
1130,2010,110786.121652,106448.098088,88.7,34.45,A,53014.0,28562.0,LUX,8.26,8.26
1131,2011,118970.66112,105242.129961,,,A,39391.0,37293.0,LUX,10.04,10.04
1132,2012,112584.358204,104487.449046,,,A,38640.0,40036.0,LUX,9.19,9.19
1133,2013,120001.576261,105340.216202,,,A,27756.0,36936.0,LUX,8.64,8.64
1134,2014,123687.595429,105591.529171,,,A,25113.0,39792.0,LUX,10.42,10.42
1135,2015,105474.604268,105474.604268,88.7,34.45,A,27721.0,40258.0,LUX,9.92,9.92
1136,2016,106625.956607,108074.402109,,,A,28034.0,36697.0,LUX,9.36,9.36
1137,2017,110163.748667,107113.478272,,,A,36230.0,33600.0,LUX,9.74,9.74
1138,2018,116757.511927,106350.36872,,,A,45900.0,38618.0,LUX,10.54,10.54
1139,2019,112696.993087,107322.58438,,,A,38087.0,27101.0,LUX,10.1,10.1
1140,2020,116872.371261,104586.50448,88.7,34.45,A,36600.0,22400.0,LUX,10.71,10.71
1141,2021,133667.939029,110389.670444,,,A,24205.0,21544.0,LUX,9.15,9.15
1142,2022,124965.935698,109679.741648,,,A,17207.0,23549.0,LUX,10.77,10.77
1143,2023,128935.895347,106555.731421,,,A,18322.0,32314.0,LUX,10.72,10.72
1144,2024,135596.775454,106385.261206,,,I,18322.0,32314.0,LUX,,
1145,1970,800.424238,3262.582252,,,,,,MLT,18.85,18.85
1146,1971,841.330036,3329.557633,,,,,,MLT,18.54,18.54
1147,1972,934.647695,3509.830051,,,,,,MLT,18.43,18.43
1148,1973,1089.83089,3639.366204,,,,,,MLT,18.65,18.65
1149,1974,1180.081059,3984.989175,,,,,,MLT,18.32,18.32
1150,1975,1481.362385,4739.145003,,,,,,MLT,18.48,18.48
1151,1976,1638.757926,5515.250177,,,,,,MLT,18.22,18.22
1152,1977,1931.002421,6152.838447,,,,,,MLT,18.81,18.81
1153,1978,2436.196694,6801.229617,,,,,,MLT,18.14,18.14
1154,1979,3056.25711,7472.63608,,,,,,MLT,18.81,18.81
1155,1980,3794.801168,7954.967989,,,,,,MLT,18.15,18.15
1156,1981,3753.968731,8173.720189,,,,,,MLT,18.43,18.43
1157,1982,3706.347257,8314.801109,,,,,,MLT,19.15,19.15
1158,1983,3480.407372,8217.737182,,,,,,MLT,18.69,18.69
1159,1984,3271.166485,8248.798724,,,,,,MLT,18.35,18.35
1160,1985,3299.672299,8413.690443,,,,,,MLT,18.96,18.96
1161,1986,4206.197829,8678.780084,,,,,,MLT,18.83,18.83
1162,1987,5090.101078,8959.721812,,,,,,MLT,18.97,18.97
1163,1988,5818.570329,9629.082929,,,,,,MLT,19.2,19.2
1164,1989,6049.024834,10322.425515,,,,,,MLT,18.96,18.96
1165,1990,7205.999702,10870.856537,0.35,1.09,,,,MLT,19.55,19.55
1166,1991,7708.201686,11444.495959,,,,,,MLT,18.67,18.67
1167,1992,8391.536855,11870.645473,,,,,,MLT,18.95,18.95
1168,1993,7454.995658,12290.30799,,,,,,MLT,19.07,19.07
1169,1994,8181.081674,12874.657508,,,,,,MLT,19.6,19.6
1170,1995,9645.992594,13581.021959,,,,,,MLT,18.94,18.94
1171,1996,9861.330386,13982.233856,,,,,,MLT,18.77,18.77
1172,1997,9693.558546,14602.191956,,,,,,MLT,19.2,19.2
1173,1998,10183.724387,15229.969462,,,E,0.0,0.0,MLT,18.95,18.95
1174,1999,10360.316494,15823.684897,,,E,0.0,0.0,MLT,19.32,19.32
1175,2000,10094.604836,16756.933831,0.35,1.09,E,0.0,0.0,MLT,19.23,19.23
1176,2001,10106.92906,16510.837222,,,E,0.0,0.0,MLT,19.4,19.4
1177,2002,10985.095205,16847.140919,,,E,0.0,0.0,MLT,19.31,19.31
1178,2003,13272.907224,17355.601524,,,X,0.0,0.0,MLT,19.82,19.82
1179,2004,14859.230634,17317.203247,,,X,0.0,0.0,MLT,19.17,19.17
1180,2005,15442.49803,17707.344637,,,X,0.0,0.0,MLT,18.81,18.81
1181,2006,16309.810563,18027.886972,,,X,0.0,0.0,MLT,19.35,19.35
1182,2007,19077.033131,18856.824424,,,X,0.0,0.0,MLT,19.61,19.61
1183,2008,21892.7092,19605.139836,,,X,0.0,0.0,MLT,19.56,19.56
1184,2009,20841.132562,19247.716285,,,X,0.0,0.0,MLT,19.34,19.34
1185,2010,21523.854264,20350.802334,0.35,1.09,A,0.0,0.0,MLT,19.36,19.36
1186,2011,23053.899827,20456.936648,,,A,0.0,0.0,MLT,19.22,19.22
1187,2012,22525.411051,21197.260414,,,A,0.0,0.0,MLT,19.71,19.71
1188,2013,25199.532709,22434.06696,,,A,0.0,0.0,MLT,19.46,19.46
1189,2014,27361.365638,23810.817293,,,A,0.0,0.0,MLT,19.63,19.63
1190,2015,25486.004578,25486.004578,0.35,1.09,A,0.0,0.0,MLT,19.61,19.61
1191,2016,26414.553789,25925.81536,,,A,0.0,0.0,MLT,19.69,19.69
1192,2017,30265.588074,28498.133312,,,A,0.0,0.0,MLT,19.51,19.51
1193,2018,33337.229034,29496.947131,,,A,0.0,0.0,MLT,19.79,19.79
1194,2019,32415.342169,29516.537969,,,A,0.0,0.0,MLT,19.56,19.56
1195,2020,31673.172502,27750.106616,0.46,1.44,E,0.0,0.0,MLT,19.82,19.82
1196,2021,37600.151401,31054.423195,,,E,0.0,0.0,MLT,20.06,20.06
1197,2022,36417.054847,32150.103835,,,E,0.0,0.0,MLT,20.21,20.21
1198,2023,41676.304233,33996.574497,,,I,0.0,0.0,MLT,20.2,20.2
1199,2024,45075.42009,35581.883401,,,I,0.0,0.0,MLT,,
1200,1970,11726.45953,72532.215494,,,,,,MCO,14.0,14.0
1201,1971,12925.045896,75306.895541,,,,,,MCO,14.12,14.12
1202,1972,15664.121558,77800.479566,,,,,,MCO,13.52,13.52
1203,1973,20184.49885,82043.602243,,,,,,MCO,13.97,13.97
1204,1974,21656.521436,85021.180507,,,,,,MCO,13.64,13.64
1205,1975,27082.352623,83326.717921,,,,,,MCO,13.85,13.85
1206,1976,27518.30327,85633.959449,,,,,,MCO,13.66,13.66
1207,1977,29886.755893,87322.507407,,,,,,MCO,13.77,13.77
1208,1978,36448.989211,89663.654188,,,,,,MCO,13.51,13.51
1209,1979,43694.499006,91855.832936,,,,,,MCO,13.79,13.79
1210,1980,49486.604575,92514.763533,,,,,,MCO,13.27,13.27
1211,1981,43164.198189,92919.644519,,,,,,MCO,13.79,13.79
1212,1982,40613.29745,94319.76179,,,,,,MCO,14.32,14.32
1213,1983,38323.714636,94127.485756,,,,,,MCO,14.29,14.29
1214,1984,35818.877032,94219.582133,,,,,,MCO,13.33,13.33
1215,1985,36846.571541,94498.839771,,,,,,MCO,14.02,14.02
1216,1986,50752.658473,95505.862296,,,,,,MCO,14.23,14.23
1217,1987,60715.416442,96776.70341,,,,,,MCO,14.1,14.1
1218,1988,65474.642171,100228.387899,,,,,,MCO,14.55,14.55
1219,1989,65219.126788,103528.821686,,,,,,MCO,14.62,14.62
1220,1990,80009.061563,105590.709036,0.0,0.0,,,,MCO,14.68,14.68
1221,1991,79319.511598,105770.726299,,,,,,MCO,13.98,13.98
1222,1992,86836.908142,106550.79489,,,,,,MCO,14.42,14.42
1223,1993,81316.207076,105034.183968,,,,,,MCO,14.11,14.11
1224,1994,85030.595866,106688.865766,,,,,,MCO,14.93,14.93
1225,1995,96937.119616,108131.74638,,,,,,MCO,14.3,14.3
1226,1996,96528.027801,108872.606097,,,,,,MCO,13.84,13.84
1227,1997,86725.194769,110634.324947,,,,,,MCO,14.84,14.84
1228,1998,89155.349431,113876.514742,,,,,,MCO,14.43,14.43
1229,1999,88174.304568,117256.643193,,,,,,MCO,14.54,14.54
1230,2000,80532.582895,121688.443814,0.0,0.0,,,,MCO,14.73,14.73
1231,2001,81260.051143,124131.089306,,,,,,MCO,14.68,14.68
1232,2002,88629.122962,125639.376507,,,,,,MCO,14.66,14.66
1233,2003,109042.692367,126857.490203,,,,,,MCO,15.01,15.01
1234,2004,125564.76452,130717.76809,,,,,,MCO,14.43,14.43
1235,2005,130538.595507,133294.157306,,,,,,MCO,14.15,14.15
1236,2006,143079.98526,141727.137218,,,,,,MCO,14.89,14.89
1237,2007,184557.666235,163264.380751,,,,,,MCO,14.71,14.71
1238,2008,204264.770996,164203.449206,,,,,,MCO,14.47,14.47
1239,2009,169151.916599,142364.286956,,,,,,MCO,14.95,14.95
1240,2010,161852.080292,141799.257768,0.0,0.0,,,,MCO,13.85,13.85
1241,2011,179366.827994,148260.896422,,,,,,MCO,15.08,15.08
1242,2012,165446.274011,146458.847826,,,,,,MCO,14.83,14.83
1243,2013,184940.633666,157150.899737,,,,,,MCO,14.5,14.5
1244,2014,195693.519541,165288.122704,,,,,,MCO,15.37,15.37
1245,2015,170437.021129,170437.021129,0.0,0.0,,,,MCO,15.53,15.53
1246,2016,173604.669723,173120.108465,,,,,,MCO,15.24,15.24
1247,2017,170663.470051,165781.701249,,,,,,MCO,15.25,15.25
1248,2018,188295.922116,173039.41213,,,,,,MCO,15.67,15.67
1249,2019,193746.729891,185582.668516,,,,,,MCO,15.56,15.56
1250,2020,176889.481894,161260.731071,0.0,0.0,,,,MCO,15.47,15.47
1251,2021,223823.327192,194674.686164,,,,,,MCO,15.2,15.2
1252,2022,226049.157462,213934.158184,,,,,,MCO,16.42,16.42
1253,2023,256577.344449,224579.461783,,,,,,MCO,16.09,16.09
1254,2024,278643.770657,233441.736636,,,,,,MCO,,
1255,1991,912.215293,2103.491705,,,,,,MDA,9.25,9.25
1256,1992,662.117218,1492.768568,,,A,0.0,153800.0,MDA,9.78,9.78
1257,1993,671.012567,1477.794932,,,A,0.0,148200.0,MDA,9.11,9.11
1258,1994,474.91018,1024.046225,,,A,0.0,185500.0,MDA,10.91,10.91
1259,1995,480.392368,1014.594551,,,A,0.0,315100.0,MDA,9.67,9.67
1260,1996,463.22409,960.745942,,,A,0.0,288500.0,MDA,8.73,8.73
1261,1997,531.425977,983.772106,,,A,0.0,302800.0,MDA,8.99,8.99
1262,1998,472.014985,927.251388,,,A,0.0,263500.0,MDA,9.83,9.83
1263,1999,328.704684,904.501315,,,A,0.0,252500.0,MDA,10.76,10.76
1264,2000,365.113462,932.997465,344.4,10.47,A,0.0,240500.0,MDA,11.01,11.01
1265,2001,424.200185,1000.979471,,,A,0.0,236800.0,MDA,10.12,10.12
1266,2002,481.50607,1091.353349,,,A,0.0,252200.0,MDA,10.58,10.58
1267,2003,580.415643,1177.136713,,,A,0.0,281200.0,MDA,9.68,9.68
1268,2004,770.505825,1279.037653,,,A,0.0,268700.0,MDA,10.16,10.16
1269,2005,899.180134,1394.977558,,,X,0.0,257400.0,MDA,10.2,10.2
1270,2006,1043.15662,1486.828728,,,X,1300.0,332800.0,MDA,9.92,9.92
1271,2007,1371.489785,1559.212556,,,X,2500.0,306300.0,MDA,11.81,11.81
1272,2008,1922.690286,1713.400121,,,E,2500.0,306300.0,MDA,11.13,11.13
1273,2009,1761.446349,1642.629195,,,E,2500.0,306300.0,MDA,11.09,11.09
1274,2010,1920.429162,1795.106272,374.5,11.4,E,2500.0,306300.0,MDA,10.53,10.53
1275,2011,2365.398503,1939.451287,,,E,2500.0,306300.0,MDA,10.33,10.33
1276,2012,2500.738666,1969.334789,,,A,0.0,,MDA,11.06,11.06
1277,2012,2500.738666,1969.334789,,,X,,488700.0,MDA,11.06,11.06
1278,2013,2785.992674,2193.987423,,,A,0.0,1307000.0,MDA,11.06,11.06
1279,2014,2812.715706,2349.183129,,,A,5000.0,,MDA,10.8,10.8
1280,2014,2812.715706,2349.183129,,,X,,1346210.0,MDA,10.8,10.8
1281,2015,2372.156045,2372.156045,386.4,11.75,A,4000.0,,MDA,11.82,11.82
1282,2015,2372.156045,2372.156045,386.4,11.75,I,,1274580.0,MDA,11.82,11.82
1283,2016,2464.924343,2520.218357,,,A,4000.0,,MDA,11.14,11.14
1284,2016,2464.924343,2520.218357,,,I,,1286650.0,MDA,11.14,11.14
1285,2017,2979.305314,2661.870124,,,A,4000.0,,MDA,11.05,11.05
1286,2017,2979.305314,2661.870124,,,I,,1216645.0,MDA,11.05,11.05
1287,2018,3567.902195,2805.252229,,,E,4000.0,1216645.0,MDA,10.99,10.99
1288,2019,3770.783408,2943.365157,,,A,2000.0,,MDA,11.91,11.91
1289,2019,3770.783408,2943.365157,,,E,,1216645.0,MDA,11.91,11.91
1290,2020,3757.006819,2737.97714,373.2,11.35,A,2000.0,,MDA,12.19,12.19
1291,2020,3757.006819,2737.97714,373.2,11.35,E,,1216645.0,MDA,12.19,12.19
1292,2021,4528.066169,3166.163703,,,A,2000.0,432000.0,MDA,10.2,10.2
1293,2022,4778.096016,3002.910981,,,A,6000.0,500000.0,MDA,11.39,11.39
1294,2023,5393.392331,3007.110221,,,A,5000.0,367000.0,MDA,12.43,12.43
1295,2024,5974.007498,3042.056967,,,A,4000.0,454000.0,MDA,,
1296,1990,3460.344315,5758.270747,626.0,46.54,,,,MNE,9.42,9.42
1297,1991,2812.946996,5110.869081,,,,,,MNE,8.05,8.05
1298,1992,2365.987451,3894.2512,,,,,,MNE,8.82,8.82
1299,1993,1305.356486,2463.49926,,,,,,MNE,9.02,9.02
1300,1994,1342.925096,2493.169811,,,,,,MNE,10.05,10.05
1301,1995,1924.194022,2842.902103,,,,,,MNE,8.66,8.66
1302,1996,1381.394522,3620.217641,,,,,,MNE,8.69,8.69
1303,1997,1335.883712,3852.925263,,,,,,MNE,8.89,8.89
1304,1998,1354.53919,4026.608433,,,,,,MNE,9.13,9.13
1305,1999,1319.439377,3690.748742,,,,,,MNE,9.74,9.74
1306,2000,1566.917957,4227.252191,626.0,46.54,,,,MNE,9.76,9.76
1307,2001,1847.1222,4275.11032,,,,,,MNE,9.55,9.55
1308,2002,2049.09171,4358.048681,,,,,,MNE,9.87,9.87
1309,2003,2722.038123,4467.703641,,,,,,MNE,9.56,9.56
1310,2004,3308.793028,4664.027097,,,,,,MNE,9.23,9.23
1311,2005,3595.400232,4856.739346,,,,,,MNE,8.54,8.54
1312,2006,4297.694042,5274.266299,,,X,40000.0,225000.0,MNE,8.96,8.96
1313,2007,5818.623254,5637.832207,,,E,40000.0,225000.0,MNE,10.11,10.11
1314,2008,7212.265431,6050.139609,,,X,8000.0,148000.0,MNE,10.04,10.04
1315,2009,6602.738715,5703.196229,,,X,7000.0,149000.0,MNE,10.01,10.01
1316,2010,6554.43644,5862.376015,827.0,61.49,E,7000.0,,MNE,9.85,9.85
